ACK Flag Count,Active Max,Active Mean,Active Min,Active Std,Average Packet Size,Bwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Header Length,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Bwd Init Win Bytes,Bwd PSH Flags,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Min,Bwd Packet Length Std,Bwd Packet/Bulk Avg,Bwd Segment Size Avg,Bwd URG Flags,CWR Flag Count,Down/Up Ratio,Dst Port,ECE Flag Count,FIN Flag Count,FWD Init Win Bytes,Flow Bytes/s,Flow Duration,Flow IAT Max,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Packets/s,Fwd Bulk Rate Avg,Fwd Bytes/Bulk Avg,Fwd Header Length,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Min,Fwd IAT Std,Fwd IAT Total,Fwd PSH Flags,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Min,Fwd Packet Length Std,Fwd Packet/Bulk Avg,Fwd Segment Size Avg,Fwd URG Flags,Idle Max,Idle Mean,Idle Min,Idle Std,PSH Flag Count,Packet Length Max,Packet Length Mean,Packet Length Min,Packet Length Std,Packet Length Variance,Protocol,RST Flag Count,SYN Flag Count,Subflow Bwd Bytes,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Fwd Packets,Total Bwd packets,Total Fwd Packet,Total Length of Bwd Packet,Total Length of Fwd Packet,URG Flag Count
9.0,0.0024819374,0.0012409687,0.0,0.0,109.6,5.0,402.91104,200.0,1965.0459,617.0273,0.0,804.9204,2468.1091,65535.0,1.0,267.0,107.8,66.0,79.66028,539.0,107.8,0.0,0.0,0.96768403,37020.0,0.0,2.0,65535.0,441590.5,2481.0,1119.852,275.7708,0.0,375.74738,4029.1104,5.0,402.91104,200.0,1119.852,612.7357,116.10985,360.01035,2450.9429,2.0,249.0,111.4,66.0,70.06168,557.0,111.4,0.0,0.0024819374,0.0012409687,0.0,0.0,3.0,267.0,109.6,66.0,75.036255,5630.44,6.0,0.0,2.0,539.0,5.0,557.0,5.0,5.0,5.0,539.0,557.0,0.0
9.0,5.00173,2.500865,0.0,0.0,349.8,1.3333334,0.5997925,160.0,3.992804e+06,1.6670874e+06,822.78253,1.6951178e+06,5.001262e+06,65535.0,0.0,74.0,68.0,66.0,3.4641016,90.666664,68.0,0.0,0.0,0.08431494,9092.0,0.0,2.0,65535.0,699.35803,5.001729e+06,3.99185e+06,555747.75,15.0203705,1.2547152e+06,1.9993082,2.0,0.5997925,240.0,3.9926958e+06,1.000346e+06,159.02519,1.5461624e+06,5.00173e+06,2.0,2634.0,537.6667,66.0,942.018,1075.3334,537.6667,0.0,5.00173,2.500865,0.0,0.0,2.0,2634.0,349.8,66.0,765.1041,585384.4,6.0,0.0,2.0,272.0,4.0,3226.0,6.0,4.0,6.0,272.0,3226.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,1.0,1e+06,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,1445.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
0.0,1e-06,5e-07,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33446.0,0.0,0.0,0.0,7.4e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,74.0,0.0,1e-06,5e-07,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,74.0,1.0,0.0,1.0,0.0,74.0,0.0
0.0,0.48726892,0.24363446,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,65535.0,246.27058,487268.0,487268.94,487268.94,487268.94,0.0,4.10451,0.0,0.0,80.0,487268.94,487268.94,487268.94,0.0,487268.94,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.48726892,0.24363446,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,120.0,2.0,0.0,2.0,0.0,120.0,0.0
8.0,0.0018830299,0.00094151497,0.0,0.0,178.88889,5.0,531.059,200.0,634.9087,470.75748,309.94415,146.2317,1883.0299,65535.0,1.0,583.0,171.0,66.0,206.0233,855.0,171.0,0.0,0.0,1.1324503,56884.0,0.0,1.0,65535.0,855005.0,1883.0,623.9414,235.37874,10.967255,233.07367,4779.5312,4.0,531.059,160.0,1236.9155,489.71176,111.10306,528.3687,1469.1353,1.0,549.0,188.75,66.0,208.01607,755.0,188.75,0.0,0.0018830299,0.00094151497,0.0,0.0,2.0,583.0,178.88889,66.0,207.09924,42890.098,6.0,1.0,2.0,855.0,5.0,755.0,4.0,5.0,4.0,855.0,755.0,0.0
15.0,0.017108917,0.008554459,0.0,0.0,958.875,9.0,58.44905,360.0,10153.056,2138.6147,0.0,3181.293,17108.918,65535.0,1.0,3163.0,411.0,66.0,972.9821,3699.0,411.0,0.0,0.0,0.31770164,47954.0,0.0,2.0,65535.0,896725.4,17108.0,10153.056,1140.5945,0.0,2541.2263,935.1848,7.0,58.44905,280.0,12145.042,2779.484,38.146973,4361.5747,16676.902,4.0,2962.0,1663.2858,66.0,1387.5201,11643.0,1663.2858,0.0,0.017108917,0.008554459,0.0,0.0,5.0,3163.0,958.875,66.0,1326.9231,1.7607249e+06,6.0,0.0,2.0,3699.0,9.0,11643.0,7.0,9.0,7.0,3699.0,11643.0,0.0
9.0,0.0116119385,0.0058059692,0.0,0.0,85.9,5.0,86.11826,200.0,6368.8755,2895.713,737.9055,2126.0405,11582.852,65535.0,1.0,242.0,102.8,66.0,69.66893,514.0,102.8,0.0,0.0,1.489855,42183.0,0.0,2.0,65535.0,73975.59,11611.0,6368.8755,1290.2153,29.087067,1958.4814,861.1827,5.0,86.11826,200.0,7329.941,2766.2515,173.09189,2930.0571,11065.006,1.0,74.0,69.0,66.0,3.6878178,345.0,69.0,0.0,0.0116119385,0.0058059692,0.0,0.0,2.0,242.0,85.9,66.0,52.146812,2719.29,6.0,0.0,2.0,514.0,5.0,345.0,5.0,5.0,5.0,514.0,345.0,0.0
27.0,707.2623,353.63116,0.0,0.0,444.63333,5.0,0.0042417077,600.0,4.622078e+08,5.0518732e+07,0.0,1.3037094e+08,7.072623e+08,65535.0,3.0,414.0,133.66667,66.0,131.68126,668.3333,133.66667,0.0,0.0,0.17690136,43216.0,0.0,6.0,65535.0,18.860046,7.0726234e+08,4.6220778e+08,2.4388356e+07,0.0,9.403469e+07,0.042417075,5.0,0.0042417077,600.0,4.6220778e+08,5.0518736e+07,57.935715,1.30370936e+08,7.0726234e+08,3.0,3506.0,755.6,66.0,1375.2035,3778.0,755.6,0.0,707.2623,353.63116,0.0,0.0,6.0,3506.0,444.63333,66.0,1025.1647,1.0509626e+06,6.0,0.0,6.0,2005.0,15.0,11334.0,15.0,15.0,15.0,2005.0,11334.0,0.0
0.0,1e-06,5e-07,0.0,0.0,102.0,1.0,1e+06,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,102.0,0.0,102.0,102.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.02e+08,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,102.0,102.0,102.0,0.0,0.0,17.0,0.0,0.0,102.0,1.0,0.0,0.0,1.0,0.0,102.0,0.0,0.0
0.0,1.13698,0.56849,0.0,0.0,60.0,0.0,0.0,56.0,1.13698e+06,1.13698e+06,1.13698e+06,0.0,1.13698e+06,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,64617.0,0.0,0.0,0.0,105.54275,1.13698e+06,1.13698e+06,1.13698e+06,1.13698e+06,0.0,1.7590458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13698,0.56849,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,120.0,2.0,0.0,0.0,2.0,0.0,120.0,0.0,0.0
9.0,0.016170979,0.008085489,0.0,0.0,251.5,6.0,61.839176,240.0,13128.996,3234.1958,365.9725,4960.153,16170.979,65535.0,1.0,290.0,104.666664,66.0,82.93505,628.0,104.666664,0.0,0.0,0.3328034,44373.0,0.0,2.0,65535.0,155525.53,16170.0,12450.934,1796.7754,153.06473,3786.7874,618.3918,4.0,61.839176,160.0,12450.934,5228.678,1563.0723,5107.099,15686.035,1.0,1681.0,471.75,66.0,698.16846,1887.0,471.75,0.0,0.016170979,0.008085489,0.0,0.0,2.0,1681.0,251.5,66.0,481.08487,231442.66,6.0,0.0,2.0,628.0,6.0,1887.0,4.0,6.0,4.0,628.0,1887.0,0.0
0.0,0.00014305115,7.1525574e-05,0.0,0.0,144.5,1.0,6990.507,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,104.0,0.0,104.0,104.0,0.0,0.0,0.56216216,39978.0,0.0,0.0,0.0,2.0202564e+06,143.0,143.05115,143.05115,143.05115,0.0,13981.014,1.0,6990.507,28.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,185.0,0.0,185.0,185.0,0.0,0.00014305115,7.1525574e-05,0.0,0.0,0.0,185.0,144.5,104.0,40.5,1640.25,17.0,0.0,0.0,104.0,1.0,185.0,1.0,1.0,1.0,104.0,185.0,0.0
0.0,0.06970906,0.03485453,0.0,0.0,60.0,0.0,0.0,56.0,69709.06,69709.06,69709.06,0.0,69709.06,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,43830.0,0.0,0.0,0.0,1721.4404,69709.0,69709.06,69709.06,69709.06,0.0,28.690674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06970906,0.03485453,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,120.0,2.0,0.0,0.0,2.0,0.0,120.0,0.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,50140.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
6.0,43.107178,21.553589,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21222.0,0.0,0.0,65535.0,8.072902,4.3107176e+07,1.857886e+07,8.621436e+06,147.10426,6.7405895e+06,0.13918795,0.0,0.0,240.0,1.857886e+07,8.621436e+06,147.10426,6.7405895e+06,4.310718e+07,0.0,58.0,58.0,58.0,0.0,0.0,58.0,0.0,43.107178,21.553589,0.0,0.0,0.0,58.0,58.0,58.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,348.0,6.0,0.0,6.0,0.0,348.0,0.0
0.0,1e-06,5e-07,0.0,0.0,96.0,1.0,1e+06,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,0.0,96.0,96.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,9.6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,96.0,96.0,96.0,0.0,0.0,17.0,0.0,0.0,96.0,1.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0
0.0,423.51877,211.75938,0.0,0.0,110.0,1.0,0.004722341,56.0,4.1351206e+08,4.1351206e+08,4.1351206e+08,0.0,4.1351206e+08,0.0,0.0,104.0,102.0,100.0,2.0,102.0,102.0,0.0,0.0,0.86440676,55752.0,0.0,0.0,0.0,1.038915,4.2351875e+08,4.035105e+08,1.4117293e+08,1.0001592e+07,1.8550067e+08,0.009444682,1.0,0.004722341,56.0,4.135172e+08,4.135172e+08,4.135172e+08,0.0,4.135172e+08,0.0,120.0,118.0,116.0,2.0,118.0,118.0,0.0,423.51877,211.75938,0.0,0.0,0.0,120.0,110.0,100.0,8.246211,68.0,17.0,0.0,0.0,204.0,2.0,236.0,2.0,2.0,2.0,204.0,236.0,0.0
1.0,0.0014760494,0.0007380247,0.0,0.0,787.0,1.0,677.4841,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.03963012,6140.0,0.0,0.0,65535.0,1.06636e+06,1476.0,1476.0494,1476.0494,1476.0494,0.0,1354.9681,1.0,677.4841,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,1514.0,1514.0,0.0,1514.0,1514.0,0.0,0.0014760494,0.0007380247,0.0,0.0,0.0,1514.0,787.0,60.0,727.0,528529.0,6.0,1.0,1.0,60.0,1.0,1514.0,1.0,1.0,1.0,60.0,1514.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,33884.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
14.0,2289.58,1144.79,0.0,0.0,71.44444,5.0,0.0008735226,400.0,2.2894543e+09,2.543978e+08,213.86147,7.195011e+08,2.28958e+09,65535.0,2.0,89.0,72.2,66.0,8.953212,361.0,72.2,0.0,0.0,1.2801418,40880.0,0.0,2.0,65535.0,0.561675,2.2895803e+09,2.2894543e+09,1.3468118e+08,25.03395,5.3869325e+08,0.007861704,4.0,0.0008735226,320.0,2.2894543e+09,3.2708288e+08,35.04753,8.011348e+08,2.2895803e+09,2.0,88.0,70.5,54.0,12.359207,282.0,70.5,0.0,2289.58,1144.79,0.0,0.0,4.0,89.0,71.44444,54.0,10.636532,113.1358,6.0,2.0,4.0,722.0,10.0,564.0,8.0,10.0,8.0,722.0,564.0,0.0
0.0,0.00077581406,0.00038790703,0.0,0.0,101.0,1.0,1288.9686,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,0.0,93.0,93.0,0.0,0.0,0.853211,49812.0,0.0,0.0,0.0,260371.67,775.0,775.8141,775.8141,775.8141,0.0,2577.9373,1.0,1288.9686,28.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,109.0,0.0,109.0,109.0,0.0,0.00077581406,0.00038790703,0.0,0.0,0.0,109.0,101.0,93.0,8.0,64.0,17.0,0.0,0.0,93.0,1.0,109.0,1.0,1.0,1.0,93.0,109.0,0.0
9.0,0.17955613,0.089778066,0.0,0.0,120.7,6.0,5.569289,240.0,170329.1,35911.227,229.83551,67220.33,179556.12,65535.0,1.0,160.0,83.0,66.0,34.559128,498.0,83.0,0.0,0.0,0.70239776,38300.0,0.0,2.0,65535.0,6722.132,179556.0,170329.1,19950.682,0.0,53185.92,55.69289,4.0,5.569289,160.0,172407.16,59852.043,229.83551,79635.32,179556.12,1.0,503.0,177.25,66.0,188.1002,709.0,177.25,0.0,0.17955613,0.089778066,0.0,0.0,2.0,503.0,120.7,66.0,130.38869,17001.21,6.0,0.0,2.0,498.0,6.0,709.0,4.0,6.0,4.0,498.0,709.0,0.0
0.0,0.0013511181,0.00067555904,0.0,0.0,109.5,1.0,740.12775,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,113.0,113.0,0.0,113.0,113.0,0.0,0.0,1.0660378,36756.0,0.0,0.0,0.0,162087.98,1351.0,1351.118,1351.118,1351.118,0.0,1480.2555,1.0,740.12775,28.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,106.0,0.0,106.0,106.0,0.0,0.0013511181,0.00067555904,0.0,0.0,0.0,113.0,109.5,106.0,3.5,12.25,17.0,0.0,0.0,113.0,1.0,106.0,1.0,1.0,1.0,113.0,106.0,0.0
11.0,0.0021071434,0.0010535717,0.0,0.0,78.416664,7.0,474.57614,280.0,735.99817,351.19058,0.0,304.36606,2107.1433,65535.0,3.0,156.0,85.57143,66.0,31.295172,599.0,85.57143,0.0,0.0,1.751462,40604.0,0.0,2.0,65535.0,446576.16,2107.0,497.818,191.55849,0.0,176.01749,5694.9136,5.0,474.57614,200.0,802.0401,409.72232,32.901764,297.41467,1638.8893,1.0,74.0,68.4,66.0,3.2,342.0,68.4,0.0,0.0021071434,0.0010535717,0.0,0.0,4.0,156.0,78.416664,66.0,25.440971,647.24304,6.0,0.0,2.0,599.0,7.0,342.0,5.0,7.0,5.0,599.0,342.0,0.0
2.0,817.3821,408.69104,0.0,0.0,67.0,0.0,0.0,80.0,8.1738144e+08,8.1738144e+08,8.1738144e+08,0.0,8.1738144e+08,65535.0,0.0,74.0,74.0,74.0,0.0,0.0,74.0,0.0,0.0,1.2333333,50679.0,0.0,0.0,65535.0,0.32787603,8.173821e+08,8.1738125e+08,2.724607e+08,181.91338,4.7191504e+08,0.004893672,0.0,0.0,80.0,8.173819e+08,8.173819e+08,8.173819e+08,0.0,8.173819e+08,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,817.3821,408.69104,0.0,0.0,0.0,74.0,67.0,60.0,8.082904,65.333336,6.0,2.0,2.0,148.0,2.0,120.0,2.0,2.0,2.0,148.0,120.0,0.0
1.0,3.886223e-05,1.9431114e-05,0.0,0.0,64.0,1.0,25731.926,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,74.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,1.3703704,37529.0,0.0,0.0,65535.0,3.2936865e+06,38.0,38.86223,38.86223,38.86223,0.0,51463.85,1.0,25731.926,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,3.886223e-05,1.9431114e-05,0.0,0.0,0.0,74.0,64.0,54.0,10.0,100.0,6.0,1.0,1.0,74.0,1.0,54.0,1.0,1.0,1.0,74.0,54.0,0.0
1.0,1e-06,5e-07,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61765.0,0.0,0.0,65535.0,5.4e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.0,0.0,1e-06,5e-07,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,1.0,0.0,54.0,0.0
11.0,0.0050549507,0.0025274754,0.0,0.0,1006.1667,7.0,197.82587,280.0,2435.9226,842.49176,0.0,760.40436,5054.9507,65535.0,1.0,159.0,80.42857,66.0,32.195194,563.0,80.42857,0.0,0.0,0.04890974,10665.0,0.0,2.0,65535.0,2.3885495e+06,5054.0,2435.9226,459.541,0.0,684.1948,2373.9104,5.0,197.82587,200.0,2708.9119,1109.9576,0.9536743,1072.6615,4439.8306,2.0,7306.0,2302.2,66.0,2928.59,11511.0,2302.2,0.0,0.0050549507,0.0025274754,0.0,0.0,3.0,7306.0,1006.1667,66.0,2184.9468,4.773992e+06,6.0,0.0,2.0,563.0,7.0,11511.0,5.0,7.0,5.0,563.0,11511.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,1.0,1e+06,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,37244.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
0.0,10.002205,5.0011024,0.0,0.0,108.0,1.0,0.099977955,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.86206895,60561.0,0.0,0.0,0.0,21.595238,1.0002205e+07,1.0002205e+07,1.0002205e+07,1.0002205e+07,0.0,0.19995591,1.0,0.099977955,28.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,0.0,116.0,116.0,0.0,10.002205,5.0011024,0.0,0.0,0.0,116.0,108.0,100.0,8.0,64.0,17.0,0.0,0.0,100.0,1.0,116.0,1.0,1.0,1.0,100.0,116.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,65535.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0,60.0,0.0
24.0,4.729579,2.3647895,0.0,0.0,222.2,5.0,0.63430595,600.0,3.128054e+06,337827.06,467.062,821831.94,4.729579e+06,65535.0,5.0,834.0,149.13333,66.0,196.01866,745.6667,149.13333,0.0,0.0,0.6742013,42850.0,0.0,2.0,65535.0,1174.5232,4.729578e+06,3.082149e+06,197065.8,5.00679,640260.44,5.285883,3.3333333,0.63430595,400.0,3.082149e+06,525460.56,3268.0034,960751.8,4.729145e+06,6.0,1170.0,331.8,66.0,420.64755,1106.0,331.8,0.0,4.729579,2.3647895,0.0,0.0,11.0,1170.0,222.2,66.0,319.12354,101839.84,6.0,0.0,2.0,2237.0,15.0,3318.0,10.0,15.0,10.0,2237.0,3318.0,0.0
8.0,0.0035350323,0.0017675161,0.0,0.0,167.0,6.0,282.88284,240.0,1625.7762,707.0065,396.01324,465.7634,3535.0322,65535.0,1.0,583.0,152.5,60.0,192.56839,915.0,152.5,0.0,0.0,1.2119205,50638.0,0.0,1.0,65535.0,472414.34,3535.0,1625.7762,392.78137,55.07469,462.01346,2828.8284,4.0,282.88284,160.0,2008.9149,829.6172,104.904175,841.1499,2488.8516,1.0,549.0,188.75,66.0,208.01607,755.0,188.75,0.0,0.0035350323,0.0017675161,0.0,0.0,2.0,583.0,167.0,60.0,199.68275,39873.2,6.0,2.0,2.0,915.0,6.0,755.0,4.0,6.0,4.0,915.0,755.0,0.0
1.0,1e-06,5e-07,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54420.0,0.0,0.0,65535.0,5.4e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.0,0.0,1e-06,5e-07,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,1.0,0.0,54.0,0.0
9.0,0.0031909943,0.0015954971,0.0,0.0,77.0,5.0,313.38196,200.0,2707.0046,792.50336,0.0,1121.3835,3170.0134,65535.0,1.0,119.0,78.2,66.0,20.633953,391.0,78.2,0.0,0.0,1.0316622,59136.0,0.0,2.0,65535.0,241304.1,3190.0,1965.9996,354.55493,0.0,604.6117,3133.8196,5.0,313.38196,200.0,1965.9996,781.77454,77.0092,713.0307,3127.0981,1.0,107.0,75.8,66.0,15.9047165,379.0,75.8,0.0,0.0031909943,0.0015954971,0.0,0.0,2.0,119.0,77.0,66.0,18.46077,340.8,6.0,0.0,2.0,391.0,5.0,379.0,5.0,5.0,5.0,391.0,379.0,0.0
0.0,0.0006828308,0.0003414154,0.0,0.0,109.5,1.0,1464.4916,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,113.0,113.0,0.0,113.0,113.0,0.0,0.0,1.0660378,57322.0,0.0,0.0,0.0,320723.66,682.0,682.8308,682.8308,682.8308,0.0,2928.9832,1.0,1464.4916,28.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,106.0,0.0,106.0,106.0,0.0,0.0006828308,0.0003414154,0.0,0.0,0.0,113.0,109.5,106.0,3.5,12.25,17.0,0.0,0.0,113.0,1.0,106.0,1.0,1.0,1.0,113.0,106.0,0.0
1.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42225.0,0.0,0.0,65535.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0,60.0,0.0
